Souce,Sink,Jaccard,Resource_alloc,Adamic_adar,Preferential_attachment,Common Neighbours,CN Sound-Hopcroft,Resoruce Alloc Index,Within Inner Cluster
1164371,237082,0.03571428571428571,1.3112054304884109e-06,0.07383035914027619,198,1,2,1.3112054304884109e-06,1000.0
2560408,4305715,0.0,0,0,9196,0,0,0,0.0
185853,1109441,0.0707070707070707,0.07804548465044465,2.302016547360308,11236,14,28,0.07804548465044465,14000.0
4325261,1991267,0.0047169811320754715,0.002207505518763797,0.1635084431645399,422,1,2,0.002207505518763797,1000.0
1223102,3696730,0.006060606060606061,0.002419860998347412,0.29748230106423434,1956,2,4,0.002419860998347412,2000.0
2819109,242455,0.0,0,0,1568,0,0,0,0.0
1535073,4743804,0.028622540250447227,0.5114625690703865,17.57644576589691,3067084,112,224,0.5114625690703865,112000.0
762479,2791241,0.004830917874396135,0.0008984725965858042,0.142555447646047,207,1,2,0.0008984725965858042,1000.0
4147354,4141931,0.004975124378109453,2.514772081299175e-05,0.17683249692989828,21204,2,4,2.514772081299175e-05,2000.0
547157,624837,0.05555555555555555,0.03468462726367878,2.15038770230609,10120,14,28,0.03468462726367878,14000.0
4459145,1145009,0.015815634884771803,0.04973859889877883,4.720245764715893,799615,35,70,0.04973859889877883,35000.0
460728,2556091,0.0,0,0,10192,0,0,0,0.0
4306404,4760153,0.0002700132658691492,0.000928180522140522,2.1771408242362154,2555220,23,46,0.000928180522140522,23000.0
2739333,4405133,0.010416666666666666,1.1426482014717308e-05,0.08787672930771424,2332,1,2,1.1426482014717308e-05,1000.0
3684207,3990211,0.015463917525773196,0.008446023121201206,0.45693899964048873,7896,3,6,0.008446023121201206,3000.0
925412,184085,0.0109204368174727,0.01717273957876567,1.925030894965804,26775,14,28,0.01717273957876567,14000.0
3694046,1520254,0.12207792207792208,0.2169904910800672,7.455054313460717,42300,47,94,0.2169904910800672,47000.0
2481712,3463660,0.0,0,0,4104,0,0,0,0.0
3089257,428189,0.0,0,0,9475,0,0,0,0.0
1896939,1694355,0.001053740779768177,9.44518956495457e-06,0.0864303862565374,68809,1,2,9.44518956495457e-06,1000.0
2085462,3162560,0.027373325567850902,0.5526998401336318,9.85165848201381,152243,47,94,0.5526998401336318,47000.0
4315155,4288798,0.0,0,0,3120,0,0,0,0.0
2939884,2157122,0.0,0,0,80,0,0,0,0.0
2712752,1770518,0.0029568302779420462,0.0004127400132737572,0.4938269902179623,48343,5,10,0.0004127400132737572,5000.0
629031,3388216,0.12385321100917432,0.5008842801840053,9.915230681332682,29049,54,108,0.5008842801840053,54000.0
3259802,4582461,0.0056925996204933585,0.0023075857396526508,0.37810125830339825,23569,3,6,0.0023075857396526508,3000.0
2870198,4470008,0.0029905682079595123,0.09572738901607485,2.152396962762997,2786796,13,26,0.09572738901607485,13000.0
2628106,1238203,0.0,0,0,460,0,0,0,0.0
1181282,657511,0.0008715862870424172,0.0004510514435335579,0.31112954509269064,30924,3,6,0.0004510514435335579,3000.0
3498717,4516447,0.0,0,0,140,0,0,0,0.0
154714,2622445,0.001430615164520744,3.762510346903454e-05,0.09815624213018816,54379,1,2,3.762510346903454e-05,1000.0
2261005,4858197,0.0,0,0,36,0,0,0,0.0
3491685,714035,5.8835065699156695e-05,0.07966957410401004,1.0923358478492766,1427608,6,12,0.07966957410401004,6000.0
1574437,137934,0.0,0,0,2756,0,0,0,0.0
2506473,1266825,0.00014938751120406333,1.3112054304884109e-06,0.07383035914027619,13386,1,2,1.3112054304884109e-06,1000.0
2005701,90125,0.0,0,0,2632,0,0,0,0.0
272134,3894567,0.042483660130718956,0.005067082515606204,1.5101093517033806,20328,13,26,0.005067082515606204,13000.0
4523563,4529968,0.004810583283223091,0.20484552230417416,1.7186953044353515,224028,8,16,0.20484552230417416,8000.0
680757,377629,0.0015151515151515152,1.9619768879122606e-06,0.07609447843011201,4578,1,2,1.9619768879122606e-06,1000.0
362148,3410967,0.0,0,0,1850,0,0,0,0.0
2472584,3513910,0.0425531914893617,0.07214981375481341,8.263039627131077,210749,60,120,0.07214981375481341,60000.0
127619,4234840,0.014492753623188406,2.5955241694503446e-05,0.1776483287949021,1651,2,4,2.5955241694503446e-05,2000.0
1301087,3467005,0.0011737089201877935,1.7717453376764425e-05,0.16766481703334424,63384,2,4,1.7717453376764425e-05,2000.0
2631035,3967228,0.0012647554806070826,3.8167845359308415e-05,0.26569659286625325,28356,3,6,3.8167845359308415e-05,3000.0
2730650,4519597,0.0,0,0,621,0,0,0,0.0
3392535,3653797,0.005649717514124294,1.669020137432382e-05,0.17092411882745506,23584,2,4,1.669020137432382e-05,2000.0
775328,1776702,0.12121212121212122,0.5639317545033146,5.90597578828382,11297,24,48,0.5639317545033146,24000.0
2319421,2990704,0.0914179104477612,1.5990037736351472,11.989060094256384,79550,49,98,1.5990037736351472,49000.0
4025298,4761250,0.004405286343612335,0.00010451505016722408,0.10909670736838042,9152,1,2,0.00010451505016722408,1000.0
4054509,4314283,0.0018570102135561746,0.0015856361805513318,0.2746941770276876,179838,2,4,0.0015856361805513318,2000.0
4425037,2781628,0.0,0,0,336,0,0,0,0.0
2237222,1192436,0.03208556149732621,0.048239801500929096,2.100157760274841,22849,12,24,0.048239801500929096,12000.0
3336834,3106848,0.006756756756756757,1.3112054304884109e-06,0.07383035914027619,3570,1,2,1.3112054304884109e-06,1000.0
2494843,2829288,0.00228310502283105,0.0002257336343115124,0.11910213857561307,48108,1,2,0.0002257336343115124,1000.0
3216710,4324862,0.0,0,0,1196,0,0,0,0.0
1038362,4322367,0.0,0,0,3243,0,0,0,0.0
3939380,151427,0.015873015873015872,0.00029482069767723494,0.32040381811219865,9072,3,6,0.00029482069767723494,3000.0
3474714,837222,0.009732360097323601,0.0010633350628544193,0.8594809787712239,35325,8,16,0.0010633350628544193,8000.0
2690307,848246,0.0,0,0,285,0,0,0,0.0
4258438,1440232,0.0,0,0,92,0,0,0,0.0
1499536,762056,0.0,0,0,1937,0,0,0,0.0
1410000,3198135,0.00906183368869936,0.018180909769849235,2.2627605126298733,349002,17,34,0.018180909769849235,17000.0
4079269,890960,0.0,0,0,232,0,0,0,0.0
2761066,724868,0.007220216606498195,7.986030201518246e-05,0.19684582563696415,19188,2,4,7.986030201518246e-05,2000.0
1445324,4820881,0.003892644949805368,0.008958901084613528,2.2242081839022765,3969024,19,38,0.008958901084613528,19000.0
2402582,2354103,0.0,0,0,190,0,0,0,0.0
4117461,4607502,0.008156606851549755,0.0030585483850588176,0.5475104108019864,50112,5,10,0.0030585483850588176,5000.0
572226,791325,0.019736842105263157,0.005202524918554916,0.7748164291963189,4704,6,12,0.005202524918554916,6000.0
273715,476407,0.05263157894736842,0.060446233551038855,0.9477778561647744,304,4,8,0.060446233551038855,4000.0
1747728,3849492,0.0,0,0,3885,0,0,0,0.0
3561052,4007276,0.020766201217329038,0.08264364268701024,8.297855033790949,438144,58,116,0.08264364268701024,58000.0
18331,3593013,0.0,0,0,3150,0,0,0,0.0
919215,32933,0.0,0,0,900,0,0,0,0.0
1304820,4276097,0.0038910505836575876,0.0001945903872348706,0.11703279105748883,9752,1,2,0.0001945903872348706,1000.0
1525671,1400706,0.0374331550802139,0.030751807769934702,1.234175311959568,3325,7,14,0.030751807769934702,7000.0
3494194,3501344,0.0,0,0,16897,0,0,0,0.0
4305360,2759898,0.002331002331002331,0.0005530973451327434,0.1333337503843779,429,1,2,0.0005530973451327434,1000.0
3473703,1105946,0.0,0,0,212,0,0,0,0.0
4793374,2883450,0.10752688172043011,0.06054141753881988,1.872754570459581,2310,10,20,0.06054141753881988,10000.0
4043495,325891,0.0,0,0,85,0,0,0,0.0
2973142,1374657,0.007568590350047304,0.0007242267362900643,0.7766493404008126,115046,8,16,0.0007242267362900643,8000.0
2290322,4486882,0.047337278106508875,0.005422491635988345,1.0151450146183802,7676,8,16,0.005422491635988345,8000.0
2653433,90257,0.0,0,0,6150,0,0,0,0.0
4454192,4332029,0.0,0,0,435,0,0,0,0.0
3196935,4053811,0.0009144947416552355,0.0003457206512556907,0.5615334606568728,104816,6,12,0.0003457206512556907,6000.0
3824752,2725607,0.0,0,0,24570,0,0,0,0.0
1745731,2243983,0.03300970873786408,0.016303670088461036,2.3834408359174475,27492,17,34,0.016303670088461036,17000.0
3089513,2403010,0.004362578768783325,0.00045855429472140593,0.8909291093253813,204672,9,18,0.00045855429472140593,9000.0
2735303,622071,0.0,0,0,525,0,0,0,0.0
4559986,3378736,0.0026666666666666666,2.426477724934485e-06,0.07734508450738445,30583,1,2,2.426477724934485e-06,1000.0
3600628,2064607,0.028070175438596492,0.006771063279719938,1.9724847536799355,83913,16,32,0.006771063279719938,16000.0
3905067,3393225,0.0,0,0,31,0,0,0,0.0
2096490,1246259,0.2425249169435216,3.8343879859980436,20.92707670708296,33880,73,146,3.8343879859980436,73000.0
3029390,379057,0.0,0,0,13,0,0,0,0.0
1832518,4370950,0.0,0,0,16218,0,0,0,0.0
188743,2092812,0.0,0,0,528,0,0,0,0.0
2447113,410275,0.04878048780487805,0.006496862310815799,0.3490552913220028,252,2,4,0.006496862310815799,2000.0
2307937,4048147,0.07575757575757576,0.022950675708604432,0.8440192317779152,448,5,10,0.022950675708604432,5000.0
4690365,1339133,0.0,0,0,762,0,0,0,0.0
3200341,3453522,0.0008748906386701663,0.0021598272138228943,0.16292676282081378,210220,1,2,0.0021598272138228943,1000.0
2956147,2501960,0.006307904592943032,0.0964626560148003,4.751687957706021,627354,32,64,0.0964626560148003,32000.0
1227156,3239338,0.0,0,0,780,0,0,0,0.0
3440116,1891147,0.0,0,0,1290,0,0,0,0.0
739545,2223912,0.0,0,0,220,0,0,0,0.0
3332801,4155389,0.01174496644295302,0.011528164343755469,1.7705924737131797,355865,14,28,0.011528164343755469,14000.0
4630411,726638,0.0039026629935720843,0.00027630496455367505,1.534792872651337,117342,17,34,0.00027630496455367505,17000.0
3292676,2597381,0.0,0,0,68,0,0,0,0.0
4361726,534121,0.045174537987679675,0.31008208379471863,4.114217495399342,39010,22,44,0.31008208379471863,22000.0
3768380,1423570,0.0016891891891891893,1.3951082594197836e-05,0.16541219055679293,32424,2,4,1.3951082594197836e-05,2000.0
176774,1047789,0.0,0,0,8692,0,0,0,0.0
2589604,807761,0.0035587188612099642,1.3112054304884109e-06,0.07383035914027619,8856,1,2,1.3112054304884109e-06,1000.0
2161208,473130,0.10056657223796034,0.122089413274078,10.27689547506879,93092,71,142,0.122089413274078,71000.0
760911,2675321,0.0425531914893617,0.00865966530580674,1.7223745727881057,16980,14,28,0.00865966530580674,14000.0
1674134,2435135,0.002004008016032064,0.0028903792020845056,0.4625632854935576,29775,4,8,0.0028903792020845056,4000.0
616538,4161676,0.00034818941504178273,2.426477724934485e-06,0.07734508450738445,8610,1,2,2.426477724934485e-06,1000.0
554768,3078648,0.04463208685162847,0.15968022852059408,10.274761308510323,533731,74,148,0.15968022852059408,74000.0
3214317,1735883,0.0036752422318743734,0.1506784443317144,2.109647357728803,638020,11,22,0.1506784443317144,11000.0
4398018,3262683,0.0,0,0,10,0,0,0,0.0
1361880,1744811,0.00909090909090909,0.0009122895993903272,0.6305878554632949,72473,6,12,0.0009122895993903272,6000.0
1223354,4208140,0.00026246719160104987,1.3112054304884109e-06,0.07383035914027619,3810,1,2,1.3112054304884109e-06,1000.0
2377378,2574560,0.07887323943661972,0.05682500338476112,4.35671169104095,36292,28,56,0.05682500338476112,28000.0
1440901,3482871,0.01873661670235546,0.010932796267307608,3.9811163246048324,228846,35,70,0.010932796267307608,35000.0
69444,3789363,0.0,0,0,1092,0,0,0,0.0
3248527,364458,0.01646264246517518,0.08647212251642244,5.784407594131167,790272,39,78,0.08647212251642244,39000.0
632892,2607954,0.0,0,0,2010,0,0,0,0.0
370983,852119,0.0,0,0,22525,0,0,0,0.0
3957402,3989690,0.10849056603773585,0.11034429355948097,6.993056399630444,55081,46,92,0.11034429355948097,46000.0
289215,938763,0.003669724770642202,2.809273297149788e-05,0.17880497130803139,18396,2,4,2.809273297149788e-05,2000.0
1025283,2977357,0.2052401746724891,0.13637196780695193,7.868832819804889,16643,47,94,0.13637196780695193,47000.0
3930883,1625272,0.016129032258064516,0.0004077640410842932,0.3346522596883042,2124,3,6,0.0004077640410842932,3000.0
1926769,4183382,0.007575757575757576,1.3112054304884109e-06,0.07383035914027619,4116,1,2,1.3112054304884109e-06,1000.0
4299096,4188270,0.05912596401028278,0.02814707207033918,3.0873521022700685,40411,23,46,0.02814707207033918,23000.0
3238785,2616535,0.0,0,0,1326,0,0,0,0.0
1325894,2598896,0.009009009009009009,0.006666666666666667,0.19957549119135506,927,1,2,0.006666666666666667,1000.0
67665,382209,0.004329004329004329,0.0005649717514124294,0.1337124558262524,8695,1,2,0.0005649717514124294,1000.0
3658641,1334501,0.07156673114119923,0.02060686540140088,4.522356340099894,34293,37,74,0.02060686540140088,37000.0
559652,20388,0.0001638699528054536,2.1987747216533315,25.575106893084392,204392076,125,250,2.1987747216533315,125000.0
1236650,3245665,0.009259259259259259,0.002044989775051125,0.1614892541739433,214,1,2,0.002044989775051125,1000.0
444473,3586386,0.013227513227513227,0.0006836305632772524,0.5248558759371014,26970,5,10,0.0006836305632772524,5000.0
3893485,105683,0.0,0,0,741,0,0,0,0.0
1262578,3434396,0.0,0,0,1610,0,0,0,0.0
4487749,4513294,0.0,0,0,312,0,0,0,0.0
4175026,165651,0.005319148936170213,0.0003492622098208953,0.3951550344920891,46163,4,8,0.0003492622098208953,4000.0
456895,3833698,0.0,0,0,1404,0,0,0,0.0
4794114,577845,0.0,0,0,369,0,0,0,0.0
3207642,4238096,0.0,0,0,1909,0,0,0,0.0
2911256,345296,0.0,0,0,15958,0,0,0,0.0
1278054,4085567,0.0029850746268656717,0.0016934394934435522,0.3655984660316277,10967,3,6,0.0016934394934435522,3000.0
1577581,4420285,0.0,0,0,1560,0,0,0,0.0
1979383,4351306,0.11392405063291139,0.02038603857864611,1.4450921290452212,1872,9,18,0.02038603857864611,9000.0
1054015,3135338,0.01282051282051282,0.0010250327182920334,0.7513851562822269,75520,8,16,0.0010250327182920334,8000.0
1093575,781031,0.0,0,0,80,0,0,0,0.0
2795094,3649212,0.0,0,0,8662,0,0,0,0.0
1233950,3153504,0.026710499280871172,0.2803003751489181,18.52841924999915,5026996,130,260,0.2803003751489181,130000.0
3567284,1497894,0.04450261780104712,0.022182427583461214,2.4033404757277625,39644,17,34,0.022182427583461214,17000.0
1710577,1310839,0.0,0,0,186651,0,0,0,0.0
2686174,10115,0.0,0,0,100738,0,0,0,0.0
3730580,3067078,0.0,0,0,298,0,0,0,0.0
4655510,243176,0.00816326530612245,0.004328725828983163,0.32562128864857875,3042,2,4,0.004328725828983163,2000.0
4363166,952893,0.0,0,0,27606,0,0,0,0.0
4805386,2662315,0.005208333333333333,0.0007728920703211986,0.34798632450535943,4568,3,6,0.0007728920703211986,3000.0
773004,435747,0.0019157088122605363,7.24501180936925e-06,0.08449373257091766,45430,1,2,7.24501180936925e-06,1000.0
2853045,3350833,0.040892193308550186,0.05426699097594102,1.9390592160057214,6144,11,22,0.05426699097594102,11000.0
622386,4563330,0.0005232862375719519,0.00023089355806972986,0.11942360805281521,153552,1,2,0.00023089355806972986,1000.0
326452,580398,0.0,0,0,3510,0,0,0,0.0
1677331,1950471,0.010309278350515464,0.0006322267094345734,0.2481057546291447,2715,2,4,0.0006322267094345734,2000.0
3696903,4627252,0.05199025182778229,0.2392456540177146,10.33010122559545,387750,64,128,0.2392456540177146,64000.0
993398,3117644,0.015398550724637682,0.01594072087625942,2.2393360382036227,31668,17,34,0.01594072087625942,17000.0
3946091,261556,0.005681818181818182,0.0013855106775479873,0.27349339239555703,14945,2,4,0.0013855106775479873,2000.0
3197538,1772038,0.0,0,0,11968,0,0,0,0.0
4261799,3995236,0.0,0,0,3752,0,0,0,0.0
3892940,1131169,0.009900990099009901,3.835385264449814e-05,0.09834141717299912,1640,1,2,3.835385264449814e-05,1000.0
528340,2537385,0.0,0,0,14,0,0,0,0.0
712547,1102206,0.00684931506849315,0.0016863406408094434,0.1566123030110044,1742,1,2,0.0016863406408094434,1000.0
4819083,3443517,0.005703422053231939,0.006889810347553952,0.8319240409244081,8400,6,12,0.006889810347553952,6000.0
2586529,2971250,0.0,0,0,225,0,0,0,0.0
3144269,3965490,0.1440677966101695,0.37474635477748214,6.316798538561672,14976,34,68,0.37474635477748214,34000.0
1453814,4852987,0.006377551020408163,5.957251007464858e-05,0.44013397963095463,105678,5,10,5.957251007464858e-05,5000.0
395117,3296710,0.0,0,0,59880,0,0,0,0.0
4493888,1975369,0.0019230769230769232,1.4528759679786136e-05,0.08977159948718787,3598,1,2,1.4528759679786136e-05,1000.0
1677157,4671494,0.0,0,0,730,0,0,0,0.0
4655993,3793690,0.00046533271288971617,0.0005042864346949068,0.13171124562125924,311064,1,2,0.0005042864346949068,1000.0
3113932,2656185,0.0,0,0,2164,0,0,0,0.0
4565735,1072872,0.012518409425625921,0.0025482393255774802,1.7082095538634146,54694,17,34,0.0025482393255774802,17000.0
1050485,3041739,0.006437768240343348,0.0006692267835864968,0.8982491232441651,302630,9,18,0.0006692267835864968,9000.0
700731,3764731,9.256687957048968e-05,0.0001682935038707506,0.1150774331371994,666004,1,2,0.0001682935038707506,1000.0
1781994,3511998,0.0,0,0,780,0,0,0,0.0
3660326,1588708,0.0,0,0,805,0,0,0,0.0
4505818,2887963,0.0009126863401277761,0.000797998300143409,0.35242770711361376,1108329,3,6,0.000797998300143409,3000.0
1530855,634165,0.0,0,0,127,0,0,0,0.0
2145365,3777242,0.017738359201773836,0.00609895282613054,0.9908110827969943,50600,8,16,0.00609895282613054,8000.0
1629000,3863501,0.02980392156862745,0.04466865692086978,5.39412397533042,430986,38,76,0.04466865692086978,38000.0
1139129,294239,0.19047619047619047,0.2412300006797029,5.71320351981422,7500,32,64,0.2412300006797029,32000.0
4139305,1108809,0.0,0,0,594,0,0,0,0.0
4225437,4674411,0.0,0,0,4336,0,0,0,0.0
4454647,225124,0.0,0,0,2856,0,0,0,0.0
3446942,3258677,0.0,0,0,2349,0,0,0,0.0
292084,2102776,0.045454545454545456,0.008646007142717814,0.6084587783194233,672,4,8,0.008646007142717814,4000.0
1427709,4747550,0.015037593984962405,0.01340187852316731,1.952596479950172,75416,14,28,0.01340187852316731,14000.0
697912,4612494,0.03779527559055118,0.11741390335237906,3.996849639937858,97440,24,48,0.11741390335237906,24000.0
3578545,1604914,0.0,0,0,2584,0,0,0,0.0
965813,1277950,0.0,0,0,372,0,0,0,0.0
2522287,3273144,0.002196595277320154,0.010148131582779869,0.6506117707255623,203014,4,8,0.010148131582779869,4000.0
2200489,4626853,0.014314928425357873,0.003941670778916958,0.9258600172161333,19479,7,14,0.003941670778916958,7000.0
551741,4856114,0.004601226993865031,0.0011453583729318856,0.31827076777099816,97944,3,6,0.0011453583729318856,3000.0
211987,2616242,0.015625,2.016914040338765e-05,0.24401738486049385,3026,3,6,2.016914040338765e-05,3000.0
2119957,2608710,0.0,0,0,140,0,0,0,0.0
340456,2305549,0.0,0,0,966,0,0,0,0.0
143652,336189,0.0016286644951140066,7.361082014491479e-05,0.18844028625120382,75725,2,4,7.361082014491479e-05,2000.0
656728,4390738,0.0,0,0,4194,0,0,0,0.0
2060035,4104762,0.0311284046692607,0.020682443815557547,1.2194000714273598,5346,8,16,0.020682443815557547,8000.0
1869476,2462897,0.006583760058522311,0.0005521878080406857,0.9153510822661376,124063,9,18,0.0005521878080406857,9000.0
884526,3327588,0.0,0,0,660,0,0,0,0.0
4798911,2351301,0.0,0,0,507,0,0,0,0.0
3711007,101762,0.00851581508515815,9.200789755406269e-05,0.6214965672726607,23200,7,14,9.200789755406269e-05,7000.0
3374895,314924,0.13061650992685475,0.35542382678640577,19.308714347561054,269880,125,250,0.35542382678640577,125000.0
4207706,1840022,0.005415162454873646,0.003123025516557194,0.43426907481641885,3850,3,6,0.003123025516557194,3000.0
796367,831156,0.0,0,0,438372,0,0,0,0.0
3481117,2900535,0.011741682974559686,0.0013708228648765593,0.6801110638762093,52542,6,12,0.0013708228648765593,6000.0
3316377,4094697,0.0,0,0,113129,0,0,0,0.0
922843,2710045,0.0,0,0,6570,0,0,0,0.0
976193,3888365,0.0,0,0,192,0,0,0,0.0
54323,3358359,0.058981233243967826,0.04442713261658684,3.3714252691673106,37200,22,44,0.04442713261658684,22000.0
3093160,866014,0.0,0,0,300,0,0,0,0.0
1924479,3296013,0.04523312456506611,0.1463241001002464,9.362997014111903,285217,65,130,0.1463241001002464,65000.0
3004134,4307753,0.008695652173913044,5.3998384682796204e-05,0.2635029866083598,23876,3,6,5.3998384682796204e-05,3000.0
2839397,2652623,0.043478260869565216,0.09677862033504878,1.3345413491179576,1340,6,12,0.09677862033504878,6000.0
2730409,45986,0.007220216606498195,0.006983181772176905,0.6030316957405036,74241,4,8,0.006983181772176905,4000.0
1695915,4259826,0.0,0,0,171,0,0,0,0.0
4461572,3036365,0.0019342359767891683,2.32067020955652e-05,0.09371131973691509,23400,1,2,2.32067020955652e-05,1000.0
733542,4853330,0.0,0,0,165,0,0,0,0.0
455141,1838184,0.0,0,0,644,0,0,0,0.0
532578,4796771,0.0,0,0,97,0,0,0,0.0
218953,4117610,0.002932551319648094,0.001893939393939394,0.15951262426756102,13865,1,2,0.001893939393939394,1000.0
3716915,1548893,0.0,0,0,1340,0,0,0,0.0
3053148,2617372,0.02631578947368421,0.00819672131147541,0.20815895490223127,74,1,2,0.00819672131147541,1000.0
2106673,1599860,0.0033003300330033004,1.3112054304884109e-06,0.07383035914027619,21948,1,2,1.3112054304884109e-06,1000.0
4190805,1636302,0.0,0,0,500,0,0,0,0.0
3961117,714236,0.003115264797507788,9.44518956495457e-06,0.0864303862565374,4312,1,2,9.44518956495457e-06,1000.0
1377969,4565646,0.0,0,0,2294,0,0,0,0.0
1008703,1852018,0.16279069767441862,0.05595584815702695,1.366625021290599,504,7,14,0.05595584815702695,7000.0
614504,1799445,0.0,0,0,266,0,0,0,0.0
144710,1125599,0.0,0,0,53178,0,0,0,0.0
1069609,986979,0.0,0,0,5452,0,0,0,0.0
4003133,4204052,0.00021202612161818336,0.1902547187570453,3.708530800485485,87988452,20,40,0.1902547187570453,20000.0
2073638,1522373,0.029411764705882353,0.016841369671558352,0.4182961997164365,741,2,4,0.016841369671558352,2000.0
779591,1358385,0.00963855421686747,0.0022565377182126836,0.45057258107925025,24984,4,8,0.0022565377182126836,4000.0
1426916,4448254,0.029411764705882353,0.012439637436755873,1.086019856166395,14916,7,14,0.012439637436755873,7000.0
2338507,696808,0.0,0,0,18819,0,0,0,0.0
1919947,3056079,0.009363295880149813,0.001974192930465447,0.5809481820303817,43900,5,10,0.001974192930465447,5000.0
216300,857288,0.0,0,0,80256,0,0,0,0.0
3998824,2428800,0.0026246719160104987,5.4080363420042185e-05,0.10178076226017457,17160,1,2,5.4080363420042185e-05,1000.0
3504235,1014927,0.0056179775280898875,0.00022368968792477387,0.21746067507328515,8325,2,4,0.00022368968792477387,2000.0
2299421,2077429,0.05430646835005189,0.2171757528223211,21.322747350572687,2162576,157,314,0.2171757528223211,157000.0
572208,1306207,0.0,0,0,3834,0,0,0,0.0
751949,4753457,0.0055248618784530384,0.00029134132787583285,0.20925716365874275,29028,2,4,0.00029134132787583285,2000.0
4459325,349769,0.0019342359767891683,0.0018214936247723133,0.15852637831706057,45177,1,2,0.0018214936247723133,1000.0
2021996,1096690,0.011111111111111112,0.011939990753504957,0.6576382381400037,5235,4,8,0.011939990753504957,4000.0
4582850,4530690,0.002976190476190476,1.3112054304884109e-06,0.07383035914027619,13872,1,2,1.3112054304884109e-06,1000.0
1283175,301577,0.006172839506172839,0.000966183574879227,0.14404745418365533,6570,1,2,0.000966183574879227,1000.0
425592,804801,0.008032128514056224,0.0003426743138571919,0.5697119841867475,61380,6,12,0.0003426743138571919,6000.0
2044073,3371037,0.0,0,0,200,0,0,0,0.0
569377,4812681,0.0030120481927710845,1.3112054304884109e-06,0.07383035914027619,11972,1,2,1.3112054304884109e-06,1000.0
2185449,2828364,0.019855595667870037,0.01328897423495313,1.524503350752837,27594,11,22,0.01328897423495313,11000.0
1412406,4302821,0.1111111111111111,0.0059881814302706685,0.46528234835282023,200,3,6,0.0059881814302706685,3000.0
4243983,1853961,0.006896551724137931,0.000819672131147541,0.14071414408225535,840,1,2,0.000819672131147541,1000.0
317762,801878,0.0,0,0,31262,0,0,0,0.0
983607,1480185,0.021727322107550243,0.08580315722320374,10.450044125711901,3141261,80,160,0.08580315722320374,80000.0
3236313,2234069,0.001564945226917058,0.0004868549172346641,0.13110379288608184,3175,1,2,0.0004868549172346641,1000.0
3213568,1682097,0.0,0,0,783,0,0,0,0.0
277167,3471248,0.0,0,0,4347,0,0,0,0.0
3835319,1977385,0.0,0,0,261,0,0,0,0.0
3451039,36246,0.004415011037527594,0.0025498528931023213,0.2899051949247152,2250,2,4,0.0025498528931023213,2000.0
660986,101003,0.008658008658008658,0.01177040689440586,0.6770834664179702,9768,4,8,0.01177040689440586,4000.0
1997835,1654051,0.0,0,0,84,0,0,0,0.0
1620145,1407969,0.00398406374501992,0.0026109660574412533,0.16812275008788274,251,1,2,0.0026109660574412533,1000.0
4308422,3686117,0.0,0,0,435,0,0,0,0.0
3703565,4115825,0.0013453776667307323,0.018610053479257822,1.1018270284434042,103800,7,14,0.018610053479257822,7000.0
2313595,3121459,0.002188183807439825,4.5216133116295895e-05,0.09995945037481296,16341,1,2,4.5216133116295895e-05,1000.0
3198069,3383073,0.0,0,0,1240,0,0,0,0.0
4109862,4482088,0.0034482758620689655,0.0003992419654782401,0.20155679914632924,46656,2,4,0.0003992419654782401,2000.0
63419,1701148,0.0,0,0,12005,0,0,0,0.0
2739660,3283164,0.012032085561497326,0.00019107199267003822,0.8062013071184917,113160,9,18,0.00019107199267003822,9000.0
2169549,2208689,0.004319654427645789,0.0008941683482876312,0.21625850913623576,3656,2,4,0.0008941683482876312,2000.0
1450320,1541775,0.011904761904761904,0.0026041666666666665,0.1680490789293225,84,1,2,0.0026041666666666665,1000.0
4278656,4488598,0.009523809523809525,0.012345679012345678,0.22755980665670933,105,1,2,0.012345679012345678,1000.0
1381293,3720786,0.0,0,0,1062,0,0,0,0.0
1548572,2946706,0.0,0,0,3021,0,0,0,0.0
2641051,1058048,0.0,0,0,398,0,0,0,0.0
309574,1226975,0.023333333333333334,0.005029614615770914,1.6777079240865882,32745,14,28,0.005029614615770914,14000.0
3600303,433609,0.0,0,0,1064,0,0,0,0.0
1479553,342516,0.0,0,0,97662,0,0,0,0.0
3653599,4169815,0.0,0,0,64,0,0,0,0.0
702070,3353876,0.022590361445783132,0.10472108472045694,2.8057329120431618,15720,15,30,0.10472108472045694,15000.0
606562,1963907,0.0024813895781637717,0.0013642411027082295,0.27104130604596643,11895,2,4,0.0013642411027082295,2000.0
1601288,3038110,0.0037593984962406013,0.00016490765171503957,0.11480891587021526,7922,1,2,0.00016490765171503957,1000.0
2612363,1312254,0.0025188916876574307,1.1639411045801083e-05,0.08801953973352142,3120,1,2,1.1639411045801083e-05,1000.0
4384646,690657,0.01293103448275862,0.007043430712433197,0.4527768121890456,3094,3,6,0.007043430712433197,3000.0
4170044,2449547,0.06666666666666667,0.010869565217391304,0.2211514277946646,15,1,2,0.010869565217391304,1000.0
2787002,2382117,0.026455026455026454,0.03758572890934952,2.3914989631171153,25632,15,30,0.03758572890934952,15000.0
3656282,183794,0.0015698587127158557,1.1426482014717308e-05,0.08787672930771424,4417,1,2,1.1426482014717308e-05,1000.0
4757732,4796773,0.015693112467306015,2.4763325430957934,8.883944840066409,151384,18,36,2.4763325430957934,18000.0
