Souce,Sink,Connected
1291514,4006430,1
1140548,4006430,1
3446999,655904,1
2594703,655904,1
2757027,246307,1
3465568,246307,1
2040801,246307,1
3764731,246307,1
4121411,246307,1
1965302,246307,1
401959,3811608,1
401959,4739254,1
401959,1866204,1
401959,3372520,1
401959,4562731,1
401959,4405928,1
475690,3718529,1
475690,4314283,1
475690,3293670,1
475690,576583,1
475690,4709795,1
475690,3149670,1
2720299,3470705,1
2720299,2007376,1
2720299,3435797,1
2720299,2393937,1
2720299,1454279,1
2720299,1944763,1
1434155,1556102,1
1434155,4454517,1
1434155,317453,1
1434155,3680621,1
1434155,419886,1
1434155,1415851,1
714035,959021,1
1759081,959021,1
3465568,959021,1
3247133,959021,1
2452371,959021,1
745007,959021,1
3246139,877100,1
821954,2417200,1
4233966,2417200,1
4167744,2417200,1
2053308,2417200,1
2497998,2417200,1
2867762,4835510,1
2867762,209191,1
2867762,487236,1
2867762,1690853,1
2867762,32517,1
2867762,4419578,1
2622002,3869568,1
2622002,4279761,1
2622002,4175913,1
2622002,3870424,1
2622002,1233876,1
2622002,3434826,1
3965490,579536,1
3965490,1552898,1
3965490,2543184,1
3965490,1219132,1
3965490,4516136,1
3965490,403238,1
983607,100658,1
983607,4107282,1
983607,802161,1
983607,4119142,1
983607,1673236,1
983607,2985262,1
2900535,1156199,1
2900535,1653610,1
2900535,2047838,1
2900535,3353369,1
2900535,175149,1
2900535,906754,1
2163256,2439476,1
2163256,2927991,1
2163256,3102747,1
2163256,4732553,1
2163256,4732230,1
2163256,2984115,1
20388,4104762,1
4302499,4104762,1
2452371,4104762,1
3483861,4104762,1
2577052,4104762,1
4627252,4104762,1
2619379,3793469,1
2930986,3793469,1
1505741,3793469,1
2809458,3793469,1
2120801,3793469,1
3267663,3793469,1
1049150,3602662,1
1049150,2012654,1
1049150,4864902,1
1049150,656190,1
1049150,129843,1
1049150,909225,1
90690,306263,1
90690,2253314,1
90690,296088,1
90690,1111500,1
90690,3194338,1
90690,4237652,1
41540,416440,1
41540,1976953,1
41540,3714132,1
41540,3534354,1
41540,3190382,1
41540,357769,1
714035,4645447,1
3465568,4645447,1
745007,4645447,1
2729692,4645447,1
2120801,4645447,1
2177982,4645447,1
2548298,1759936,1
2548298,1582606,1
2548298,244164,1
2548298,98151,1
2548298,3011316,1
2548298,3524454,1
20388,3121740,1
714035,3121740,1
3465568,3121740,1
3200364,3121740,1
3247133,3121740,1
2809092,3121740,1
3490385,103296,1
3490385,433100,1
3490385,442288,1
3490385,1954009,1
3490385,1994424,1
3490385,900728,1
2053308,2022703,1
2053308,1747251,1
2053308,2417200,1
2053308,1837247,1
2053308,2497998,1
2053308,4747282,1
1324992,74323,1
3487024,74323,1
3432799,74323,1
4325972,4430935,1
4325972,2593523,1
4325972,2395240,1
4325972,3226183,1
4325972,4329055,1
4325972,3545646,1
714035,1901143,1
3465568,1901143,1
740572,1901143,1
745007,1901143,1
2309487,1901143,1
1635105,1901143,1
2619379,352855,1
2177945,352855,1
376921,352855,1
3247133,352855,1
2452371,352855,1
2661137,352855,1
1221209,2193792,1
1221209,94321,1
2619379,4760153,1
3247133,4760153,1
745007,4760153,1
2120801,4760153,1
2177982,4760153,1
2309487,4760153,1
20388,1229401,1
2619379,1229401,1
714035,1229401,1
3465568,1229401,1
2809092,1229401,1
2809458,1229401,1
691885,1548893,1
2480985,1548893,1
4281791,1548893,1
29859,1548893,1
1253184,1548893,1
4384804,1548893,1
20388,2941537,1
2930986,2941537,1
2452371,2941537,1
42232,2941537,1
3356514,2941537,1
4089036,2941537,1
2511862,1991267,1
72839,1991267,1
4096612,3937712,1
4096612,3681988,1
4096612,564930,1
4096612,636634,1
4096612,2703381,1
4096612,577141,1
4244067,1074854,1
4244067,800650,1
4244067,2861149,1
4244067,4603833,1
4244067,1163401,1
4244067,2897140,1
934509,357769,1
934509,415762,1
934509,4129649,1
934509,3952047,1
934509,1907201,1
934509,4757556,1
1327726,2159032,1
1327726,198693,1
1327726,2636592,1
1327726,324401,1
1327726,2794126,1
1327726,2988175,1
762479,2411043,1
762479,4297349,1
762479,1736729,1
762479,105629,1
762479,4026025,1
762479,638522,1
2990704,1651693,1
2990704,912016,1
2990704,1673036,1
2990704,2879632,1
2990704,764888,1
2990704,3586918,1
3388914,1852018,1
2316167,1852018,1
3988374,1852018,1
1069476,1852018,1
54980,1852018,1
2224519,1852018,1
2984603,4579955,1
2930986,4579955,1
714035,4579955,1
3247133,4579955,1
740572,4579955,1
745007,4579955,1
4088436,285695,1
4088436,2469188,1
4088436,3247749,1
4088436,608000,1
4088436,4269380,1
4088436,445457,1
661704,98932,1
2704231,98932,1
3224610,98932,1
4223026,98932,1
150171,98932,1
240027,98932,1
1812114,2949748,1
2808502,2949748,1
2619379,2949748,1
888120,2949748,1
1953662,2949748,1
2984603,2949748,1
2985663,4522612,1
1745528,348855,1
1745528,1602313,1
1745528,12557,1
1745528,2199618,1
1745528,1722413,1
1745528,2776192,1
122738,2703992,1
2646587,2703992,1
3756916,2703992,1
273715,2703992,1
4014900,2703992,1
4743804,3807854,1
4743804,1461907,1
4743804,3080001,1
4743804,1188150,1
4743804,681292,1
4743804,621378,1
1729154,4518782,1
1729154,2788729,1
1729154,1760054,1
1729154,3964155,1
1729154,2271534,1
1729154,3893507,1
2450052,176907,1
2450052,4096612,1
2450052,659567,1
2450052,824805,1
2450052,3192473,1
2450052,4478972,1
1213060,4630024,1
1213060,1483749,1
1213060,2464408,1
1213060,4458016,1
1213060,2093290,1
1213060,4177828,1
4457096,963214,1
4457096,3751535,1
4457096,2691003,1
4457096,3031129,1
4457096,4337568,1
4457096,2194391,1
1974922,20388,1
1974922,2815658,1
3376555,361098,1
894726,361098,1
1174,361098,1
1129376,361098,1
4588320,361098,1
4806025,361098,1
4064997,762511,1
2419143,762511,1
3130360,762511,1
1204783,762511,1
4161235,762511,1
4681267,762511,1
311952,1712879,1
311952,476241,1
311952,2992331,1
311952,2399154,1
311952,3725377,1
311952,4379182,1
3293844,203367,1
3293844,2908355,1
3293844,33858,1
3293844,2422733,1
3293844,4257590,1
3293844,4138164,1
2809458,180886,1
1221273,838006,1
1221273,1966831,1
1221273,1171394,1
1221273,1882065,1
1221273,3713549,1
1221273,3052734,1
3957402,4445347,1
3957402,1690853,1
3957402,4399757,1
3957402,3708181,1
3957402,3407745,1
3957402,3549965,1
4679263,803481,1
72839,3744413,1
2112697,3744413,1
1579027,3744413,1
3072312,3744413,1
1786455,3744413,1
1262238,3024958,1
1262238,1868273,1
1262238,1478740,1
1262238,584314,1
1262238,4456569,1
1262238,4404779,1
2619379,1131169,1
1699324,1131169,1
3691952,1131169,1
2809458,1131169,1
2998332,1131169,1
4416976,1131169,1
4558379,410275,1
4021579,410275,1
2744198,410275,1
112507,410275,1
2878646,410275,1
2222505,410275,1
721572,2703614,1
721572,633929,1
721572,4788657,1
721572,1397017,1
721572,2075408,1
721572,1674948,1
1475238,2694520,1
1475238,4060428,1
1475238,4620468,1
1475238,2367955,1
1475238,4714495,1
1475238,1626807,1
3174668,2294440,1
4066452,2294440,1
1669733,2294440,1
1260507,2294440,1
2984603,2294440,1
2324352,2294440,1
1024682,2905966,1
1024682,2646701,1
1024682,1690853,1
1024682,1200540,1
1024682,4722152,1
1024682,3463332,1
20388,3695276,1
3852135,3695276,1
3558848,3695276,1
2499150,3695276,1
2969360,3695276,1
2685283,3695276,1
3080878,3022500,1
3080878,1565634,1
3080878,1971308,1
3080878,2353197,1
3080878,3789670,1
3080878,2259417,1
759828,606898,1
3721298,606898,1
4699691,606898,1
2108336,606898,1
4498101,960058,1
4498101,556672,1
4498101,4737429,1
4498101,4005771,1
4498101,2528437,1
4498101,1374634,1
4082872,852669,1
1480681,852669,1
2760636,852669,1
4306404,852669,1
1629132,852669,1
4219582,4204611,1
4219582,2430814,1
4219582,2522880,1
4219582,3473735,1
4219582,1118669,1
4219582,822842,1
1729215,3146348,1
1729215,376921,1
1729215,98402,1
1729215,3844222,1
1729215,634724,1
1729215,1421426,1
20388,1049281,1
2808502,1049281,1
2809458,1049281,1
2989221,1049281,1
654545,1049281,1
241387,1049281,1
3990211,1178822,1
3990211,4583317,1
3990211,4259895,1
3990211,2608378,1
3990211,3033247,1
3990211,1203300,1
1660431,123591,1
376921,123591,1
1306918,123591,1
4665633,123591,1
3460470,123591,1
2506473,123591,1
3736271,477636,1
3736271,4588513,1
3736271,105062,1
3736271,2144188,1
3736271,4654107,1
3736271,1119697,1
2250898,3113681,1
2809458,3113681,1
2776192,3113681,1
467667,2354877,1
467667,3234848,1
467667,555136,1
467667,3656218,1
467667,950521,1
467667,4690191,1
4031191,1473446,1
4031191,885980,1
4031191,2824347,1
4031191,3546126,1
4031191,2276766,1
4031191,3672895,1
811736,2897948,1
811736,2031755,1
811736,3337311,1
811736,2105491,1
811736,4535791,1
811736,2644807,1
1812114,3867352,1
3314478,3867352,1
1802489,3867352,1
4217935,3867352,1
2808502,3867352,1
2619379,3867352,1
20388,3777242,1
487639,3777242,1
717002,3777242,1
1699324,3777242,1
3896746,3777242,1
1759081,3777242,1
3498717,1959937,1
3498717,558694,1
3498717,2975776,1
3498717,612928,1
3498717,4469230,1
3498717,1689390,1
2220766,3627081,1
2220766,4578451,1
2220766,2424643,1
2220766,3780036,1
2220766,2996259,1
2220766,4377660,1
3174668,3793631,1
3314478,3793631,1
848620,3793631,1
2553285,3793631,1
1802489,3793631,1
708203,3793631,1
4262760,2736867,1
4550910,2736867,1
4781350,2736867,1
3022588,2736867,1
3678951,3032587,1
3678951,4501534,1
3678951,3377456,1
3678951,3845680,1
3678951,3070716,1
3678951,2992459,1
2564846,2113667,1
2564846,3916638,1
2564846,3317950,1
2564846,4523540,1
2564846,3248435,1
2564846,3811188,1
4080369,3755621,1
4080369,243217,1
4080369,3242216,1
4080369,2413080,1
4080369,269832,1
4080369,2958221,1
1164032,2550182,1
1164032,743004,1
1164032,4314283,1
1164032,3673094,1
1164032,623531,1
1164032,3706871,1
3744513,59478,1
3744513,541721,1
3744513,781603,1
3744513,3546247,1
3744513,2071061,1
3744513,3642685,1
3433219,4139671,1
3433219,3425159,1
3433219,2769515,1
3433219,1533400,1
3433219,2785845,1
3433219,4084542,1
112507,606980,1
2808502,3785477,1
2984603,3785477,1
1660431,3785477,1
2120801,3785477,1
2740141,3785477,1
4068010,3785477,1
20388,1950471,1
2452371,1950471,1
3356514,1950471,1
3203890,1950471,1
2886012,1950471,1
2734699,1950471,1
3990283,4149167,1
3990283,706737,1
3990283,3041946,1
3990283,4649868,1
3990283,2691777,1
3990283,2367754,1
1663756,53634,1
1663756,524494,1
1663756,3751042,1
1663756,3068613,1
1663756,3858412,1
1663756,3388216,1
2933517,3188257,1
2933517,1484471,1
2933517,171994,1
2933517,4645548,1
2933517,12929,1
2933517,3316512,1
3703565,3732953,1
3703565,4684116,1
3703565,3177743,1
3703565,2089282,1
3703565,4549758,1
3703565,3143473,1
1697833,959247,1
2832967,959247,1
457419,959247,1
1346322,959247,1
547593,959247,1
3426029,959247,1
1630993,3905441,1
1630993,1677326,1
1630993,102851,1
1630993,3410514,1
1630993,3674016,1
1630993,2801230,1
2646810,433654,1
2646810,2342205,1
2646810,2832063,1
2646810,423049,1
2646810,759828,1
2646810,341101,1
3793690,235533,1
3793690,36534,1
3793690,3669228,1
3793690,488468,1
3793690,192842,1
3793690,3919995,1
1565469,448823,1
1565469,3536565,1
1565469,1413055,1
1565469,1139433,1
1565469,4096612,1
1565469,1511168,1
20388,377629,1
3691952,377629,1
2809458,377629,1
1763327,377629,1
1403971,377629,1
750926,377629,1
4588320,1006691,1
4588320,2916487,1
4588320,2389599,1
4588320,204168,1
4588320,496017,1
4588320,3517911,1
279329,841659,1
279329,1588024,1
279329,482710,1
279329,3356835,1
279329,2366001,1
279329,1052859,1
2835234,2057733,1
2835234,2607139,1
2835234,787023,1
2835234,1086605,1
2835234,2352025,1
2835234,1721413,1
4137763,1828778,1
4137763,3629514,1
4137763,3177922,1
4137763,3328639,1
4137763,1052340,1
4137763,2989947,1
3474208,1500072,1
3474208,3712689,1
3474208,3492960,1
3474208,2645993,1
3474208,234766,1
3474208,3243837,1
1245989,2100360,1
1245989,1844743,1
1245989,3242113,1
1245989,2499184,1
1245989,2964012,1
1245989,4207021,1
2237222,435547,1
2237222,2654094,1
2237222,3564272,1
2237222,4662779,1
2237222,4473651,1
2237222,3296285,1
2245414,3610812,1
2245414,2826099,1
2245414,324401,1
2245414,1493884,1
2245414,2805222,1
2245414,47556,1
3195688,4854514,1
3195688,3883112,1
3195688,4524236,1
3195688,4800953,1
3195688,4758605,1
3195688,2730254,1
20388,1164072,1
4844215,1164072,1
1351195,1164072,1
3996135,1164072,1
4187532,1164072,1
2619379,3973930,1
2984603,3973930,1
3247133,3973930,1
2809458,3973930,1
24518,3973930,1
4333556,3973930,1
123691,3442408,1
123691,624674,1
123691,349721,1
123691,1472480,1
123691,1554467,1
123691,160374,1
4312824,4113203,1
718458,4113203,1
3765619,4113203,1
4414236,4113203,1
3086729,4113203,1
2250707,4113203,1
680757,2024301,1
680757,3119083,1
680757,4173232,1
680757,4746856,1
680757,3598989,1
680757,342891,1
3553485,1581879,1
2809458,1581879,1
1763327,1581879,1
3816665,1581879,1
1639225,4503060,1
1639225,4799914,1
1639225,3487024,1
1639225,2464081,1
1639225,527190,1
1639225,315252,1
850459,2933565,1
2757027,2933565,1
714035,2933565,1
3465568,2933565,1
1660431,2933565,1
4388455,2933565,1
2777919,1932909,1
2777919,4389973,1
2777919,1894171,1
2777919,3384611,1
2777919,597128,1
2777919,424264,1
2884416,4619941,1
2884416,2876621,1
2884416,268519,1
2884416,4119512,1
2884416,3870424,1
2884416,1911102,1
1745731,4025750,1
1745731,1236808,1
1745731,4264745,1
1745731,2740141,1
1745731,4207621,1
1745731,349059,1
4121411,880175,1
4121411,3163689,1
4121411,2085174,1
4121411,1969588,1
4121411,4607737,1
4121411,823489,1
2589511,2523583,1
2589511,3700531,1
2589511,3886122,1
2589511,1769685,1
2589511,1676712,1
2589511,3187837,1
20388,3556169,1
2808502,3556169,1
2619379,3556169,1
2984603,3556169,1
1660431,3556169,1
3237577,3556169,1
2989221,2499401,1
3503374,2499401,1
1909985,2499401,1
3004880,852814,1
2309487,852814,1
1541421,852814,1
2856321,852814,1
2480720,852814,1
4495993,852814,1
20388,2507601,1
2757027,2507601,1
2619379,2507601,1
714035,2507601,1
1989026,2507601,1
3247133,2507601,1
2753362,3456701,1
2753362,2777593,1
2753362,2992618,1
2753362,4092748,1
2753362,910776,1
2753362,3951022,1
623444,3814892,1
623444,1184100,1
623444,2021315,1
623444,1185404,1
623444,2352225,1
623444,1565469,1
20388,1237846,1
2930986,1237846,1
3247133,1237846,1
2309487,1237846,1
2695621,1237846,1
2726331,1237846,1
4842336,4583074,1
4842336,2884135,1
4842336,1212559,1
4842336,3863938,1
4842336,2103356,1
4842336,231225,1
2808502,2450275,1
2619379,2450275,1
2984603,2450275,1
1699324,2450275,1
714035,2450275,1
3465568,2450275,1
3318630,3457389,1
3318630,2663640,1
3318630,3800865,1
3318630,3682046,1
3318630,1901557,1
3318630,975317,1
2704231,1904007,1
2704231,3969997,1
2704231,2568017,1
2704231,4074451,1
2704231,874565,1
2704231,1240584,1
3089257,1610295,1
3089257,2720873,1
3089257,1307680,1
3089257,2431122,1
3089257,107293,1
3089257,1098405,1
1336173,1619352,1
1336173,2383876,1
1336173,4469908,1
1336173,3907136,1
1336173,1843831,1
1336173,1457989,1
20388,4047729,1
2757027,4047729,1
2808502,4047729,1
2619379,4047729,1
1669733,4047729,1
2984603,4047729,1
566130,1673282,1
566130,864839,1
566130,3964077,1
566130,3208877,1
566130,1151526,1
566130,208239,1
3376555,3941234,1
4031004,3941234,1
3832954,3941234,1
2573172,3481199,1
2573172,1766372,1
2573172,597359,1
2573172,3075555,1
2573172,2740862,1
2573172,1364308,1
448823,697201,1
714035,697201,1
3465568,697201,1
3247133,697201,1
740572,697201,1
745007,697201,1
3314478,1885045,1
1802489,1885045,1
2619379,1885045,1
2984603,1885045,1
714035,1885045,1
3465568,1885045,1
1295223,4729908,1
1295223,2847860,1
1295223,922109,1
1295223,2455101,1
1295223,3286519,1
1295223,4834043,1
2468519,615287,1
3107357,615287,1
811898,1761104,1
811898,3251671,1
811898,36522,1
811898,834042,1
811898,1698578,1
811898,3238211,1
3687290,3724063,1
3687290,1602032,1
3687290,2922877,1
3687290,3614071,1
3687290,3229404,1
3687290,1797114,1
20388,1672058,1
3465568,1672058,1
3691952,1672058,1
2250898,1672058,1
745007,1672058,1
1505741,1672058,1
714035,2401150,1
3247133,2401150,1
745007,2401150,1
2809092,2401150,1
2809458,2401150,1
4082872,2401150,1
4629375,4461572,1
4629375,1715858,1
4629375,4585555,1
4629375,4300592,1
4629375,2663789,1
4629375,2646496,1
1562509,2589566,1
4834181,3823576,1
4834181,1258011,1
4834181,735033,1
4834181,3631081,1
4834181,1136657,1
1983366,4752600,1
1983366,139978,1
1983366,144121,1
1983366,3267773,1
1983366,1109618,1
1983366,1733926,1
2270094,1707188,1
2270094,3689529,1
2270094,4732969,1
2270094,2884277,1
2270094,3515875,1
2270094,1785136,1
1049492,1116975,1
1049492,1216986,1
1049492,2227923,1
1049492,4794805,1
1049492,528660,1
1049492,3880909,1
714035,4522901,1
3465568,4522901,1
4673870,4522901,1
3247133,4522901,1
745007,4522901,1
2809092,4522901,1
20388,2917270,1
4096612,2917270,1
3577843,2917270,1
2757027,4334486,1
1326865,4334486,1
1460816,4334486,1
2810556,4334486,1
3974654,4334486,1
466771,4334486,1
2057013,213917,1
911998,213917,1
2809458,213917,1
3267663,213917,1
2956481,213917,1
3717412,213917,1
3564448,2733721,1
3564448,1429591,1
3564448,3132206,1
3564448,2281486,1
3564448,3189581,1
3564448,216976,1
3637241,2728864,1
448823,2728864,1
126344,2728864,1
740572,2728864,1
2120801,2728864,1
3267663,2728864,1
2589604,4244323,1
2589604,1909393,1
2589604,3717548,1
2589604,4814547,1
2589604,940383,1
2589604,65638,1
20388,1106852,1
4052990,1106852,1
3283631,1106852,1
4282079,1106852,1
3019604,1106852,1
3377440,1106852,1
3064744,4119512,1
3064744,3730726,1
3064744,793369,1
3064744,4358135,1
3064744,3087492,1
3064744,3740150,1
172972,4539755,1
172972,4311916,1
172972,716001,1
172972,163276,1
172972,593309,1
172972,2465066,1
4858799,4151782,1
