Souce,Sink,Connected,Jaccard,Resource_alloc,Adamic_adar,Preferential_attachment,Common Neighbours,CN Sound-Hopcroft,Resoruce Alloc Index,Within Inner Cluster
1844032,1327925,1,0.00029533372711163615,0.00016017940092904052,0.11442673883262067,70686,1,2,0.00016017940092904052,1000.0
245015,1035792,1,0.0,0,0,1896,0,0,0,0.0
813157,3653771,1,0.0,0,0,376,0,0,0,0.0
4753767,2056996,1,0.036337209302325583,0.018374128893055997,3.2667247620085544,126630,25,50,0.018374128893055997,25000.0
4351173,3546986,1,0.030476190476190476,0.4574020832043802,6.187736784665403,285625,32,64,0.4574020832043802,32000.0
2390196,4380243,1,0.001784121320249777,0.001356886317189351,0.24897025960617436,6702,2,4,0.001356886317189351,2000.0
417546,4852814,1,0.02385685884691849,0.05081206705605831,2.04460033140629,25300,12,24,0.05081206705605831,12000.0
4718207,2329000,1,0.28,0.22379701912187286,3.249360209332394,924,14,28,0.22379701912187286,14000.0
508717,3744751,1,0.0029940119760479044,0.0005104761748805902,0.20570883569092482,9825,2,4,0.0005104761748805902,2000.0
309367,4220051,1,0.005633802816901409,0.002601644931272558,0.29983097303981077,31772,2,4,0.002601644931272558,2000.0
2019222,431501,1,0.0,0,0,3,0,0,0,0.0
2896315,87358,1,0.031683168316831684,0.003278038794481989,1.716520793744502,64438,16,32,0.003278038794481989,16000.0
1068970,4066375,1,0.10695187165775401,0.49659061253610653,10.674162413567315,90090,60,120,0.49659061253610653,60000.0
2556487,1721413,1,0.0,0,0,47286,0,0,0,0.0
3213317,1564018,1,0.022222222222222223,0.012914043501112056,0.6077070548723206,3975,4,8,0.012914043501112056,4000.0
302860,2816247,1,0.13609467455621302,0.44233428862065677,4.545968833058529,7695,23,46,0.44233428862065677,23000.0
703322,1618348,1,0.032407407407407406,0.007808150698197249,7.828205267852515,960396,77,154,0.007808150698197249,77000.0
654098,3048115,1,0.0,0,0,784,0,0,0,0.0
3757336,4217935,1,0.025212010084804035,0.7284556188112881,19.260453530302364,1003932,110,220,0.7284556188112881,110000.0
2245867,4231552,1,0.10294117647058823,1.0052522746071133,3.4814033669022093,986,7,14,1.0052522746071133,7000.0
2754404,4321258,1,0.0013679890560875513,3.4938159457759764e-05,0.09744754731239387,2187,1,2,3.4938159457759764e-05,1000.0
3319225,695906,1,0.005722460658082976,0.0005339627211494154,0.39451208215948996,43180,4,8,0.0005339627211494154,4000.0
2182739,2633964,1,0.001949317738791423,0.0009478672985781991,0.14365141108853002,23613,1,2,0.0009478672985781991,1000.0
862782,4863974,1,0.004148516905206389,0.0013979660551527307,3.7367894239614534,691920,40,80,0.0013979660551527307,40000.0
495348,3723163,1,0.0,0,0,377,0,0,0,0.0
4690433,2246303,1,0.0,0,0,180,0,0,0,0.0
1063633,4330086,1,0.01968503937007874,0.31979635922690286,1.7249711080797414,3430,5,10,0.31979635922690286,5000.0
3964175,4205723,1,0.0,0,0,384,0,0,0,0.0
1929593,2081895,1,0.057692307692307696,0.013707359676649503,0.5284015380312439,484,3,6,0.013707359676649503,3000.0
3651884,1646439,1,0.017250126839167934,0.002515796336888646,3.3499081328004,734086,34,68,0.002515796336888646,34000.0
555183,3212423,1,0.0,0,0,72,0,0,0,0.0
3689215,3249932,1,0.03854389721627409,0.4237834712324353,4.437038715708325,54646,18,36,0.4237834712324353,18000.0
2577052,1973730,1,0.010044642857142858,0.019344100027245913,2.427988901841115,93121,18,36,0.019344100027245913,18000.0
3856703,4123791,1,0.03773584905660377,0.027561496091266624,0.7337285807702458,1656,4,8,0.027561496091266624,4000.0
3018976,4617027,1,0.0,0,0,74,0,0,0,0.0
4249861,4799030,1,0.01511879049676026,0.011746067489645207,1.879321730999752,96291,14,28,0.011746067489645207,14000.0
988086,551741,1,0.020833333333333332,0.024355704471990168,1.3898893882086234,7208,9,18,0.024355704471990168,9000.0
262985,1110516,1,0.00011731679725143504,0.0004293827573756736,1.3034095849295677,2625194,14,28,0.0004293827573756736,14000.0
572466,4715236,1,0.0196078431372549,0.011764705882352941,0.22509081678177853,651,1,2,0.011764705882352941,1000.0
551492,3724758,1,0.05025125628140704,0.012142807232367926,1.358456417077821,5370,10,20,0.012142807232367926,10000.0
572226,1821335,1,0.003367003367003367,0.0013123359580052493,0.15069440231447528,1176,1,2,0.0013123359580052493,1000.0
880456,3006892,1,0.005279831045406547,0.0030097505979675273,0.623740118762771,5676,5,10,0.0030097505979675273,5000.0
2714909,3231302,1,0.0025,0.00040716612377850165,0.12810183724230062,1194,1,2,0.00040716612377850165,1000.0
4910,824263,1,0.024390243902439025,0.005707384403036577,0.33822250951822075,864,2,4,0.005707384403036577,2000.0
625906,2878646,1,0.10204081632653061,0.1781173066916208,9.058567060176168,87885,55,110,0.1781173066916208,55000.0
4294227,4699657,1,0.0,0,0,1977,0,0,0,0.0
2474800,1115615,1,0.01524390243902439,0.030360888893573613,2.184991098367149,22448,15,30,0.030360888893573613,15000.0
1348397,1242327,1,0.1152619589977221,0.5944680624496682,39.33100377815429,1201151,253,506,0.5944680624496682,253000.0
1425378,4114806,1,0.014577259475218658,0.0010134848608383952,0.5509852110282021,21995,5,10,0.0010134848608383952,5000.0
2033372,4517865,1,0.013605442176870748,0.0014079802602808625,0.2751672742159077,4848,2,4,0.0014079802602808625,2000.0
2239157,2181529,1,0.05907429963459196,0.1695917685364737,13.572657921143973,732468,97,194,0.1695917685364737,97000.0
332358,3316546,1,0.005977796754910333,0.0028983163906778162,0.7567740268317606,99912,7,14,0.0028983163906778162,7000.0
2637057,2388298,1,0.009978832778953735,1.372067591794359,9.295868656172258,1552356,33,66,1.372067591794359,33000.0
618694,2915426,1,0.0006618133686300463,3.762510346903454e-05,0.09815624213018816,96815,1,2,3.762510346903454e-05,1000.0
5322,2176591,1,0.0,0,0,238,0,0,0,0.0
1055258,4322839,1,0.1416267942583732,0.20213280352700172,20.965884181711118,198600,148,296,0.20213280352700172,148000.0
944163,2930511,1,0.0,0,0,2184,0,0,0,0.0
1642604,2104442,1,0.0,0,0,33,0,0,0,0.0
453385,831564,1,0.013888888888888888,0.0014185311881043448,0.3548699677362178,5184,3,6,0.0014185311881043448,3000.0
3937606,922845,1,0.006109979633401222,0.25397816159158065,1.0428603369942118,1960,3,6,0.25397816159158065,3000.0
658596,2888973,1,0.033381712626995644,0.13547890034037294,13.25935591331681,361095,92,184,0.13547890034037294,92000.0
4128381,3507830,1,0.0022172949002217295,4.182175567730333e-05,0.09918574569891328,1347,1,2,4.182175567730333e-05,1000.0
2194084,1088399,1,0.030525030525030524,0.08346373376963699,7.126624622068429,116352,50,100,0.08346373376963699,50000.0
3547637,4790085,1,0.0,0,0,576,0,0,0,0.0
4004578,4111114,1,0.013458950201884253,0.0013651595560348164,1.0111402952952846,135900,10,20,0.0013651595560348164,10000.0
3704813,4747388,1,0.016055045871559634,0.006782805619806022,0.9534509669549305,7650,7,14,0.006782805619806022,7000.0
1190509,1690452,1,0.014814814814814815,0.006820142828293955,0.34741118711021207,532,2,4,0.006820142828293955,2000.0
1511168,1234583,1,0.004528985507246377,0.008836963805896936,1.2943262891265368,61320,10,20,0.008836963805896936,10000.0
1027216,2136000,1,0.05398457583547558,0.10067791418105292,6.492202099684983,140875,42,84,0.10067791418105292,42000.0
3821887,2602975,1,0.16475972540045766,1.3970078615351174,16.114812213054186,64758,72,144,1.3970078615351174,72000.0
528016,3090100,1,0.0,0,0,4,0,0,0,0.0
3863062,3599682,1,0.01808066759388039,0.005642041171426597,5.254759826723433,875420,52,104,0.005642041171426597,52000.0
3366366,1638122,1,0.020645877965563754,11.99275945243169,253.92865547616182,248512123,1301,2602,11.99275945243169,1301000.0
1246979,2356980,1,0.0,0,0,182,0,0,0,0.0
2875530,153385,1,0.0,0,0,77,0,0,0,0.0
623444,1007487,1,0.002145922746781116,0.002976190476190476,0.17190663415246227,54340,1,2,0.002976190476190476,1000.0
4031191,4655213,1,0.015625,0.00857012375828753,0.31765286682141797,381,2,4,0.00857012375828753,2000.0
3117320,1521785,1,0.02702702702702703,0.010638297872340425,0.2201045822301589,240,1,2,0.010638297872340425,1000.0
2563752,4489915,1,0.009708737864077669,8.236370002636761e-05,0.6068880353870445,40080,7,14,8.236370002636761e-05,7000.0
3291555,1268797,1,0.19298245614035087,1.0502379842454215,16.667356344096625,56640,77,154,1.0502379842454215,77000.0
2932236,3162103,1,0.00794912559618442,0.00427869398954684,0.6170533116080819,33408,5,10,0.00427869398954684,5000.0
3861215,1445580,1,0.022388059701492536,0.00024998683453839266,0.5792699638915262,14008,6,12,0.00024998683453839266,6000.0
321551,603935,1,0.006493506493506494,0.001968503937007874,0.16050124029960103,2466,1,2,0.001968503937007874,1000.0
2526400,1584053,1,0.0,0,0,20320,0,0,0,0.0
334018,1819869,1,0.12933753943217666,0.6652053811251128,8.933429791085608,25480,41,82,0.6652053811251128,41000.0
438923,946289,1,0.021367521367521368,0.001457403795357862,1.5574828357616817,128312,15,30,0.001457403795357862,15000.0
782374,306532,1,0.0047169811320754715,0.0004536106686602133,0.4099027667088963,118475,4,8,0.0004536106686602133,4000.0
2158545,340623,1,0.006134969325153374,0.0026109660574412533,0.16812275008788274,483,1,2,0.0026109660574412533,1000.0
1005765,2881321,1,0.0,0,0,341,0,0,0,0.0
2522287,960628,1,0.2,0.23818769572006515,6.431766913771421,9401,33,66,0.23818769572006515,33000.0
1590268,3319125,1,0.0,0,0,816,0,0,0,0.0
552802,1464011,1,0.0,0,0,223,0,0,0,0.0
653608,2994609,1,0.0024679170779861796,0.00036708875877423995,0.4586903004773243,44198,5,10,0.00036708875877423995,5000.0
2337982,600774,1,0.026490066225165563,0.5523982712588611,2.1370647363155264,2584,4,8,0.5523982712588611,4000.0
1055988,1402396,1,0.04390243902439024,0.02434147203535349,1.4157056607366416,3349,9,18,0.02434147203535349,9000.0
4007414,2268771,1,0.01182033096926714,0.08737739427175797,1.6308053644042841,135660,10,20,0.08737739427175797,10000.0
1521628,379297,1,0.014138817480719794,0.018188708651947928,2.8983585621970898,41877,22,44,0.018188708651947928,22000.0
786633,3009150,1,0.0,0,0,209,0,0,0,0.0
4411361,2797740,1,0.0,0,0,114,0,0,0,0.0
79235,1122015,1,0.01282051282051282,0.00013706140350877192,0.11242167892785954,1404,1,2,0.00013706140350877192,1000.0
3346086,1460196,1,0.0,0,0,222,0,0,0,0.0
855121,3278240,1,0.0005826374053214216,0.0006986952677428129,2.233182619952195,1482480,24,48,0.0006986952677428129,24000.0
3069595,3441809,1,0.04081632653061224,0.017163148550009864,0.41049227539533417,270,2,4,0.017163148550009864,2000.0
2740887,4854514,1,0.02262443438914027,0.06271675319827616,1.0245320085306338,12369,5,10,0.06271675319827616,5000.0
2230399,560902,1,0.014245014245014245,0.01611436630828766,0.8251141409512849,2784,5,10,0.01611436630828766,5000.0
193919,3258548,1,0.0,0,0,163,0,0,0,0.0
423838,291305,1,0.011312217194570135,0.0018654445159574434,0.568644885574997,4370,5,10,0.0018654445159574434,5000.0
1901862,2510106,1,0.0199501246882793,0.009179449967395257,1.071971250260409,23188,8,16,0.009179449967395257,8000.0
1694645,777814,1,0.020338983050847456,0.0019176462297549473,1.2157460461992486,40872,12,24,0.0019176462297549473,12000.0
3251589,822095,1,0.047619047619047616,0.07163954674206519,3.552019087673081,12339,22,44,0.07163954674206519,22000.0
814749,4499028,1,0.0017513134851138354,0.0004757373929590866,0.13070794143902376,2835,1,2,0.0004757373929590866,1000.0
3164387,2871197,1,0.008940545373267769,0.00034769335665775925,1.7982320288314821,86502,20,40,0.00034769335665775925,20000.0
2830614,3042285,1,0.02702702702702703,0.00026246719160104987,0.1212799723125483,312,1,2,0.00026246719160104987,1000.0
2053418,2410402,1,0.003386004514672686,0.006130384174792695,0.4273094757592237,11388,3,6,0.006130384174792695,3000.0
1676692,918295,1,0.0,0,0,91,0,0,0,0.0
3381219,4103496,1,0.0006832934745473181,2.579333977175867e-05,0.17716299560689802,52398,2,4,2.579333977175867e-05,2000.0
2338507,865478,1,0.0,0,0,369,0,0,0,0.0
2000181,2296756,1,0.021547933157431837,0.03844758732180764,6.516034634682955,811060,49,98,0.03844758732180764,49000.0
803839,4656924,1,0.029503105590062112,0.1009910103100638,6.105554322752164,124848,38,76,0.1009910103100638,38000.0
3687254,361891,1,0.12,0.13117008922014128,1.9389538967925062,864,9,18,0.13117008922014128,9000.0
1142758,2700971,1,0.020602218700475437,0.013258363016505613,3.2467352052103213,204055,26,52,0.013258363016505613,26000.0
1065643,1905276,1,0.1152073732718894,0.0700488430383525,4.126865991518832,6897,25,50,0.0700488430383525,25000.0
4824298,1984845,1,0.03151862464183381,0.03589575083102803,1.8765246654442336,19175,11,22,0.03589575083102803,11000.0
899628,3080914,1,0.05357142857142857,0.009640617043258207,0.9066282128758003,1717,6,12,0.009640617043258207,6000.0
4413288,3258494,1,0.07623318385650224,0.05793904706373076,2.9298060268867934,9216,17,34,0.05793904706373076,17000.0
4684020,1024952,1,0.12195121951219512,0.08418230880712121,1.1393225075987887,493,5,10,0.08418230880712121,5000.0
2037959,759864,1,0.02631578947368421,0.10709322643903849,2.4901329639187053,7667,12,24,0.10709322643903849,12000.0
4210043,68825,1,0.016901408450704224,0.00209408655601979,1.227737686783661,74152,12,24,0.00209408655601979,12000.0
403814,2252246,1,0.03,0.019583824597201635,1.367492967302392,8618,9,18,0.019583824597201635,9000.0
3729429,2102888,1,0.09544787077826726,0.18560345227834907,10.507071817118764,97104,65,130,0.18560345227834907,65000.0
3009619,3537477,1,0.011904761904761904,0.0012594458438287153,0.14976598777053798,994,1,2,0.0012594458438287153,1000.0
406259,694758,1,0.07421150278293136,0.13700903018507474,6.729136988331573,51948,40,80,0.13700903018507474,40000.0
3261363,759864,1,0.004424778761061947,0.021780070416769017,0.43276766922383636,1353,2,4,0.021780070416769017,2000.0
3303902,2776192,1,0.00013456233600215298,0.5192332359670425,3.8042108301372077,23388431,16,32,0.5192332359670425,16000.0
3848376,2290795,1,0.011737089201877934,0.013782998581933926,0.8139958439885412,19380,5,10,0.013782998581933926,5000.0
3036197,1810076,1,0.005227391531625719,0.001697089858618908,1.0590948084408183,238070,10,20,0.001697089858618908,10000.0
92226,3754365,1,0.08627450980392157,0.012672436289131084,2.8066926522741995,15276,22,44,0.012672436289131084,22000.0
1345474,4572097,1,0.006734006734006734,0.020694092440216187,2.53414260073242,2047536,20,40,0.020694092440216187,20000.0
3174291,3222070,1,0.0,0,0,213,0,0,0,0.0
454180,2958651,1,0.1265474552957359,0.17928006512341327,13.761310619980057,133650,92,184,0.17928006512341327,92000.0
105977,1433583,1,0.1724137931034483,0.034459657932796386,1.6106779406772551,1155,10,20,0.034459657932796386,10000.0
3126078,1985633,1,0.01038961038961039,0.008643915559358362,0.6002636332198241,7380,4,8,0.008643915559358362,4000.0
3416996,810422,1,0.2485207100591716,0.3409542653865439,8.373915825744712,10624,42,84,0.3409542653865439,42000.0
1500629,3892075,1,0.029471544715447155,0.007872686193899239,6.0414764770635045,969048,58,116,0.007872686193899239,58000.0
3735654,1490603,1,0.018240343347639486,0.11347323351934026,2.869744715602695,94468,17,34,0.11347323351934026,17000.0
4630411,4505641,1,0.00046008741660915573,2.827659050662568e-05,0.17817372652195052,13038,2,4,2.827659050662568e-05,2000.0
4847139,155263,1,0.00176522506619594,1.2737687445205719e-05,0.16170708844799042,21204,2,4,1.2737687445205719e-05,2000.0
1997664,4146791,1,0.007708038382885009,0.22374606340096972,8.55563292224657,968905,49,98,0.22374606340096972,49000.0
638806,378745,1,0.04642857142857143,0.11776689625437929,4.53055273018027,36120,26,52,0.11776689625437929,26000.0
4838538,1405776,1,0.12796208530805686,0.24267341906555986,9.487146880096159,56448,54,108,0.24267341906555986,54000.0
987441,469289,1,0.0264750378214826,0.10887889192584657,5.728657569362268,407232,35,70,0.10887889192584657,35000.0
1116041,1141819,1,0.0,0,0,39,0,0,0,0.0
4743928,1628324,1,0.07534246575342465,0.6082710475822581,3.3138121437806847,3406,11,22,0.6082710475822581,11000.0
4632340,4702057,1,0.06312292358803986,0.3071951064414926,3.6034141485419586,21879,19,38,0.3071951064414926,19000.0
160818,4054820,1,0.0030303030303030303,0.08353417687621342,0.519897223172244,26617,2,4,0.08353417687621342,2000.0
3992269,2919282,1,0.0,0,0,645,0,0,0,0.0
4079207,2630862,1,0.0,0,0,590,0,0,0,0.0
3827405,2404293,1,0.01288244766505636,0.022634572030075354,1.156580543562425,12180,8,16,0.022634572030075354,8000.0
770237,2238977,1,0.3939393939393939,0.09843421124464603,4.218755872869056,2091,26,52,0.09843421124464603,26000.0
431384,2131286,1,0.005500550055005501,0.005233480378464454,0.5910248966942757,75624,5,10,0.005233480378464454,5000.0
3904793,600164,1,0.002717391304347826,0.002688172043010753,0.16895048713841182,2888,1,2,0.002688172043010753,1000.0
1901764,1430105,1,0.0112806901128069,0.0007111819386593687,1.6175612187597384,191268,17,34,0.0007111819386593687,17000.0
3086570,4840465,1,0.03129657228017884,0.08700515559546282,10.903578814512183,776967,84,168,0.08700515559546282,84000.0
1660637,2795558,1,0.011560693641618497,0.00195611451558537,0.28580530873518717,6174,2,4,0.00195611451558537,2000.0
54966,3330262,1,0.009569377990430622,0.014466687519549578,0.39884640401956406,1030,2,4,0.014466687519549578,2000.0
4175913,3870424,1,0.3710691823899371,0.9789950570603757,13.996988069130921,10200,59,118,0.9789950570603757,59000.0
675370,4442869,1,0.041666666666666664,0.0025349572032513316,0.5351374805715244,2304,4,8,0.0025349572032513316,4000.0
3253153,2404002,1,0.0,0,0,356,0,0,0,0.0
4598560,1206855,1,0.00631911532385466,0.00014148023175621872,0.7140894349926377,87673,8,16,0.00014148023175621872,8000.0
2890845,1721413,1,0.002745367192862045,0.004016768670732911,0.5598105360032021,233874,4,8,0.004016768670732911,4000.0
1319959,1984054,1,0.0,0,0,2,0,0,0,0.0
919955,3765682,1,0.04878048780487805,0.003276562575447165,0.3047126739287943,432,2,4,0.003276562575447165,2000.0
4050341,4553412,1,0.09934395501405811,4.1690757532026606,29.741782908905904,166320,106,212,4.1690757532026606,106000.0
4170044,1550789,1,0.013888888888888888,0.0033333333333333335,0.17532225403814608,870,1,2,0.0033333333333333335,1000.0
153792,1994341,1,0.009237875288683603,0.00010929008178864628,0.36646505917409633,37236,4,8,0.00010929008178864628,4000.0
1785175,3095257,1,0.1711229946524064,1.3926997961089922,9.134257906020494,11990,32,64,1.3926997961089922,32000.0
